16910 ; capteur   4 ; 39.24 ; mm
16920 ; temperature ; 29.77 ; °C
16934 ; capteur   1 ; 44.76 ; mm
16946 ; capteur   2 ; 59.72 ; mm
16958 ; capteur   3 ; 33.94 ; mm
16969 ; capteur   4 ; 39.42 ; mm
16980 ; temperature ; 29.77 ; °C
16994 ; capteur   1 ; 44.66 ; mm
17006 ; capteur   2 ; 59.72 ; mm
17018 ; capteur   3 ; 33.92 ; mm
17030 ; capteur   4 ; 39.70 ; mm
17040 ; temperature ; 29.77 ; °C
17054 ; capteur   1 ; 44.42 ; mm
17066 ; capteur   2 ; 59.74 ; mm
17078 ; capteur   3 ; 34.24 ; mm
17089 ; capteur   4 ; 38.08 ; mm
17100 ; temperature ; 29.77 ; °C
17113 ; capteur   1 ; 44.58 ; mm
17126 ; capteur   2 ; 59.20 ; mm
17138 ; capteur   3 ; 33.54 ; mm
17150 ; capteur   4 ; 39.46 ; mm
17160 ; temperature ; 29.77 ; °C
17174 ; capteur   1 ; 44.26 ; mm
17186 ; capteur   2 ; 59.26 ; mm
17198 ; capteur   3 ; 32.80 ; mm
17210 ; capteur   4 ; 38.94 ; mm
17220 ; temperature ; 29.69 ; °C
17233 ; capteur   1 ; 44.18 ; mm
17246 ; capteur   2 ; 59.16 ; mm
17258 ; capteur   3 ; 33.22 ; mm
17270 ; capteur   4 ; 38.48 ; mm
17280 ; temperature ; 29.69 ; °C
17294 ; capteur   1 ; 44.30 ; mm
17306 ; capteur   2 ; 59.30 ; mm
17318 ; capteur   3 ; 32.18 ; mm
17330 ; capteur   4 ; 37.06 ; mm
17340 ; temperature ; 29.69 ; °C
17353 ; capteur   1 ; 44.36 ; mm
17365 ; capteur   2 ; 59.52 ; mm
17378 ; capteur   3 ; 33.56 ; mm
17390 ; capteur   4 ; 38.00 ; mm
17400 ; temperature ; 29.60 ; °C
17414 ; capteur   1 ; 43.02 ; mm
17426 ; capteur   2 ; 58.98 ; mm
17438 ; capteur   3 ; 32.56 ; mm
17450 ; capteur   4 ; 36.40 ; mm
17460 ; temperature ; 29.60 ; °C
17474 ; capteur   1 ; 43.74 ; mm
17485 ; capteur   2 ; 58.44 ; mm
17498 ; capteur   3 ; 32.34 ; mm
17510 ; capteur   4 ; 38.18 ; mm
17520 ; temperature ; 29.60 ; °C
17534 ; capteur   1 ; 43.42 ; mm
17546 ; capteur   2 ; 58.66 ; mm
17558 ; capteur   3 ; 32.04 ; mm
17570 ; capteur   4 ; 37.58 ; mm
17580 ; temperature ; 29.52 ; °C
17594 ; capteur   1 ; 43.14 ; mm
17605 ; capteur   2 ; 57.40 ; mm
17618 ; capteur   3 ; 32.64 ; mm
17630 ; capteur   4 ; 39.36 ; mm
17640 ; temperature ; 29.52 ; °C
17654 ; capteur   1 ; 42.98 ; mm
17666 ; capteur   2 ; 59.14 ; mm
17678 ; capteur   3 ; 31.70 ; mm
17690 ; capteur   4 ; 39.46 ; mm
17700 ; temperature ; 29.43 ; °C
17714 ; capteur   1 ; 43.34 ; mm
17726 ; capteur   2 ; 60.12 ; mm
17737 ; capteur   3 ; 30.88 ; mm
17750 ; capteur   4 ; 36.12 ; mm
17760 ; temperature ; 29.43 ; °C
17774 ; capteur   1 ; 41.68 ; mm
17786 ; capteur   2 ; 58.52 ; mm
17798 ; capteur   3 ; 33.68 ; mm
17810 ; capteur   4 ; 37.30 ; mm
17820 ; temperature ; 29.43 ; °C
17834 ; capteur   1 ; 42.96 ; mm
17846 ; capteur   2 ; 59.36 ; mm
17857 ; capteur   3 ; 32.36 ; mm
17870 ; capteur   4 ; 36.62 ; mm
17880 ; temperature ; 29.35 ; °C
17894 ; capteur   1 ; 42.44 ; mm
17906 ; capteur   2 ; 59.32 ; mm
17918 ; capteur   3 ; 32.00 ; mm
17930 ; capteur   4 ; 36.52 ; mm
17940 ; temperature ; 29.35 ; °C
17954 ; capteur   1 ; 42.52 ; mm
17966 ; capteur   2 ; 59.72 ; mm
17977 ; capteur   3 ; 33.08 ; mm
17989 ; capteur   4 ; 36.84 ; mm
18000 ; temperature ; 29.26 ; °C
18014 ; capteur   1 ; 41.84 ; mm
18026 ; capteur   2 ; 59.52 ; mm
18038 ; capteur   3 ; 32.98 ; mm
18050 ; capteur   4 ; 37.04 ; mm
18060 ; temperature ; 29.26 ; °C
18074 ; capteur   1 ; 40.42 ; mm
18086 ; capteur   2 ; 58.80 ; mm
18098 ; capteur   3 ; 30.34 ; mm
18109 ; capteur   4 ; 37.06 ; mm
18120 ; temperature ; 29.18 ; °C
18134 ; capteur   1 ; 42.06 ; mm
18146 ; capteur   2 ; 59.30 ; mm
18158 ; capteur   3 ; 30.22 ; mm
18170 ; capteur   4 ; 36.08 ; mm
18180 ; temperature ; 29.18 ; °C
18194 ; capteur   1 ; 42.78 ; mm
18206 ; capteur   2 ; 58.14 ; mm
18218 ; capteur   3 ; 30.80 ; mm
18229 ; capteur   4 ; 37.58 ; mm
18241 ; temperature ; 29.09 ; °C
18253 ; capteur   1 ; 42.18 ; mm
18266 ; capteur   2 ; 57.86 ; mm
18278 ; capteur   3 ; 30.04 ; mm
18290 ; capteur   4 ; 37.02 ; mm
18300 ; temperature ; 29.09 ; °C
18314 ; capteur   1 ; 40.14 ; mm
18326 ; capteur   2 ; 57.86 ; mm
18338 ; capteur   3 ; 31.46 ; mm
18350 ; capteur   4 ; 36.20 ; mm
18360 ; temperature ; 29.09 ; °C
18373 ; capteur   1 ; 38.84 ; mm
18386 ; capteur   2 ; 57.26 ; mm
18398 ; capteur   3 ; 30.36 ; mm
18410 ; capteur   4 ; 35.70 ; mm
18420 ; temperature ; 29.01 ; °C
18434 ; capteur   1 ; 40.72 ; mm
18446 ; capteur   2 ; 57.82 ; mm
18458 ; capteur   3 ; 30.00 ; mm
18470 ; capteur   4 ; 37.38 ; mm
18480 ; temperature ; 29.01 ; °C
18493 ; capteur   1 ; 40.34 ; mm
18505 ; capteur   2 ; 58.16 ; mm
18518 ; capteur   3 ; 30.34 ; mm
18530 ; capteur   4 ; 37.72 ; mm
18540 ; temperature ; 28.92 ; °C
18554 ; capteur   1 ; 39.90 ; mm
18566 ; capteur   2 ; 56.86 ; mm
18578 ; capteur   3 ; 30.14 ; mm
18590 ; capteur   4 ; 34.74 ; mm
18600 ; temperature ; 28.92 ; °C
18614 ; capteur   1 ; 39.56 ; mm
18625 ; capteur   2 ; 56.42 ; mm
18638 ; capteur   3 ; 31.26 ; mm
18650 ; capteur   4 ; 37.06 ; mm
18660 ; temperature ; 28.84 ; °C
18674 ; capteur   1 ; 39.50 ; mm
18686 ; capteur   2 ; 58.12 ; mm
18698 ; capteur   3 ; 29.56 ; mm
18710 ; capteur   4 ; 36.48 ; mm
18720 ; temperature ; 28.84 ; °C
18734 ; capteur   1 ; 38.80 ; mm
18745 ; capteur   2 ; 56.94 ; mm
18758 ; capteur   3 ; 29.50 ; mm
18770 ; capteur   4 ; 35.02 ; mm
18780 ; temperature ; 28.84 ; °C
18794 ; capteur   1 ; 39.70 ; mm
18806 ; capteur   2 ; 56.94 ; mm
18818 ; capteur   3 ; 31.02 ; mm
18830 ; capteur   4 ; 34.82 ; mm
18840 ; temperature ; 28.84 ; °C
18854 ; capteur   1 ; 39.88 ; mm
18866 ; capteur   2 ; 56.26 ; mm
18877 ; capteur   3 ; 29.62 ; mm
18890 ; capteur   4 ; 34.34 ; mm
18900 ; temperature ; 28.84 ; °C
18914 ; capteur   1 ; 38.48 ; mm
18926 ; capteur   2 ; 55.88 ; mm
18938 ; capteur   3 ; 28.42 ; mm
18950 ; capteur   4 ; 35.40 ; mm
18960 ; temperature ; 28.76 ; °C
18974 ; capteur   1 ; 39.42 ; mm
18986 ; capteur   2 ; 57.36 ; mm
18997 ; capteur   3 ; 28.84 ; mm
19010 ; capteur   4 ; 34.78 ; mm
19020 ; temperature ; 28.76 ; °C
19034 ; capteur   1 ; 38.44 ; mm
19046 ; capteur   2 ; 56.62 ; mm
19058 ; capteur   3 ; 29.46 ; mm
19070 ; capteur   4 ; 33.22 ; mm
19080 ; temperature ; 28.76 ; °C
19094 ; capteur   1 ; 39.26 ; mm
19106 ; capteur   2 ; 56.26 ; mm
19117 ; capteur   3 ; 28.46 ; mm
19129 ; capteur   4 ; 34.88 ; mm
19140 ; temperature ; 28.76 ; °C
19154 ; capteur   1 ; 39.52 ; mm
19166 ; capteur   2 ; 56.02 ; mm
19178 ; capteur   3 ; 28.88 ; mm
19190 ; capteur   4 ; 33.92 ; mm
19200 ; temperature ; 28.76 ; °C
19214 ; capteur   1 ; 38.80 ; mm
19226 ; capteur   2 ; 56.26 ; mm
19238 ; capteur   3 ; 28.42 ; mm
19249 ; capteur   4 ; 34.06 ; mm
19260 ; temperature ; 28.76 ; °C
19274 ; capteur   1 ; 38.72 ; mm
19286 ; capteur   2 ; 55.88 ; mm
19298 ; capteur   3 ; 29.16 ; mm
19310 ; capteur   4 ; 35.60 ; mm
19320 ; temperature ; 28.76 ; °C
19334 ; capteur   1 ; 39.20 ; mm
19346 ; capteur   2 ; 55.02 ; mm
19358 ; capteur   3 ; 30.40 ; mm
19369 ; capteur   4 ; 33.76 ; mm
19381 ; temperature ; 28.76 ; °C
19393 ; capteur   1 ; 38.50 ; mm
19406 ; capteur   2 ; 56.54 ; mm
19418 ; capteur   3 ; 29.26 ; mm
19430 ; capteur   4 ; 34.96 ; mm
19440 ; temperature ; 28.76 ; °C
19454 ; capteur   1 ; 37.80 ; mm
19466 ; capteur   2 ; 55.46 ; mm
19478 ; capteur   3 ; 29.72 ; mm
19490 ; capteur   4 ; 35.12 ; mm
19500 ; temperature ; 28.76 ; °C
19513 ; capteur   1 ; 38.10 ; mm
19526 ; capteur   2 ; 56.54 ; mm
19538 ; capteur   3 ; 29.64 ; mm
19550 ; capteur   4 ; 35.96 ; mm
19560 ; temperature ; 28.76 ; °C
19574 ; capteur   1 ; 36.36 ; mm
19586 ; capteur   2 ; 54.88 ; mm
19598 ; capteur   3 ; 28.84 ; mm
19610 ; capteur   4 ; 35.72 ; mm
19620 ; temperature ; 28.67 ; °C
19633 ; capteur   1 ; 37.56 ; mm
19645 ; capteur   2 ; 56.18 ; mm
19658 ; capteur   3 ; 29.70 ; mm
19670 ; capteur   4 ; 33.84 ; mm
19680 ; temperature ; 28.67 ; °C
19694 ; capteur   1 ; 37.08 ; mm
19706 ; capteur   2 ; 55.30 ; mm
19718 ; capteur   3 ; 29.50 ; mm
19730 ; capteur   4 ; 33.88 ; mm
19740 ; temperature ; 28.67 ; °C
19754 ; capteur   1 ; 38.28 ; mm
19765 ; capteur   2 ; 54.94 ; mm
19778 ; capteur   3 ; 29.68 ; mm
19790 ; capteur   4 ; 34.40 ; mm
19800 ; temperature ; 28.59 ; °C
19814 ; capteur   1 ; 37.52 ; mm
19826 ; capteur   2 ; 55.24 ; mm
19838 ; capteur   3 ; 28.66 ; mm
19850 ; capteur   4 ; 34.42 ; mm
19860 ; temperature ; 28.59 ; °C
19874 ; capteur   1 ; 36.54 ; mm
19885 ; capteur   2 ; 55.02 ; mm
19898 ; capteur   3 ; 28.32 ; mm
19910 ; capteur   4 ; 33.36 ; mm
19920 ; temperature ; 28.59 ; °C
19934 ; capteur   1 ; 36.30 ; mm
19946 ; capteur   2 ; 54.76 ; mm
19958 ; capteur   3 ; 27.88 ; mm
19970 ; capteur   4 ; 34.82 ; mm
19980 ; temperature ; 28.50 ; °C
19994 ; capteur   1 ; 36.00 ; mm
20006 ; capteur   2 ; 55.42 ; mm
20017 ; capteur   3 ; 29.72 ; mm
20030 ; capteur   4 ; 34.48 ; mm
20040 ; temperature ; 28.42 ; °C
20054 ; capteur   1 ; 35.84 ; mm
20066 ; capteur   2 ; 55.64 ; mm
20078 ; capteur   3 ; 29.78 ; mm
20090 ; capteur   4 ; 34.46 ; mm
20100 ; temperature ; 28.42 ; °C
20114 ; capteur   1 ; 35.28 ; mm
20126 ; capteur   2 ; 54.44 ; mm
20137 ; capteur   3 ; 28.62 ; mm
20150 ; capteur   4 ; 34.72 ; mm
20160 ; temperature ; 28.42 ; °C
20174 ; capteur   1 ; 35.70 ; mm
20186 ; capteur   2 ; 53.72 ; mm
20198 ; capteur   3 ; 28.98 ; mm
20210 ; capteur   4 ; 35.82 ; mm
20220 ; temperature ; 28.34 ; °C
20234 ; capteur   1 ; 35.24 ; mm
20246 ; capteur   2 ; 55.60 ; mm
20257 ; capteur   3 ; 29.06 ; mm
20269 ; capteur   4 ; 35.50 ; mm
20280 ; temperature ; 28.34 ; °C
20294 ; capteur   1 ; 36.08 ; mm
20306 ; capteur   2 ; 54.48 ; mm
20318 ; capteur   3 ; 29.72 ; mm
20330 ; capteur   4 ; 34.80 ; mm
20340 ; temperature ; 28.34 ; °C
20354 ; capteur   1 ; 35.42 ; mm
20366 ; capteur   2 ; 53.88 ; mm
20378 ; capteur   3 ; 31.80 ; mm
20389 ; capteur   4 ; 34.84 ; mm
20400 ; temperature ; 28.25 ; °C
20414 ; capteur   1 ; 35.72 ; mm
20426 ; capteur   2 ; 54.80 ; mm
20438 ; capteur   3 ; 29.80 ; mm
20450 ; capteur   4 ; 33.38 ; mm
20460 ; temperature ; 28.25 ; °C
20474 ; capteur   1 ; 35.18 ; mm
20486 ; capteur   2 ; 54.58 ; mm
20498 ; capteur   3 ; 31.18 ; mm
20509 ; capteur   4 ; 35.44 ; mm
20520 ; temperature ; 28.25 ; °C
20533 ; capteur   1 ; 35.60 ; mm
20546 ; capteur   2 ; 54.64 ; mm
20558 ; capteur   3 ; 29.74 ; mm
20570 ; capteur   4 ; 33.14 ; mm
20580 ; temperature ; 28.25 ; °C
20594 ; capteur   1 ; 34.42 ; mm
20606 ; capteur   2 ; 54.38 ; mm
20618 ; capteur   3 ; 31.20 ; mm
20630 ; capteur   4 ; 34.56 ; mm
20640 ; temperature ; 28.25 ; °C
20653 ; capteur   1 ; 34.86 ; mm
20666 ; capteur   2 ; 53.44 ; mm
20678 ; capteur   3 ; 30.14 ; mm
20690 ; capteur   4 ; 33.64 ; mm
20700 ; temperature ; 28.25 ; °C
20714 ; capteur   1 ; 34.10 ; mm
20726 ; capteur   2 ; 53.88 ; mm
20738 ; capteur   3 ; 30.68 ; mm
20750 ; capteur   4 ; 34.66 ; mm
20760 ; temperature ; 28.25 ; °C
20773 ; capteur   1 ; 36.16 ; mm
20785 ; capteur   2 ; 53.20 ; mm
20798 ; capteur   3 ; 29.70 ; mm
20810 ; capteur   4 ; 32.68 ; mm
20820 ; temperature ; 28.25 ; °C
20834 ; capteur   1 ; 35.08 ; mm
20846 ; capteur   2 ; 53.98 ; mm
20858 ; capteur   3 ; 30.56 ; mm
20870 ; capteur   4 ; 32.32 ; mm
20880 ; temperature ; 28.25 ; °C
20894 ; capteur   1 ; 35.74 ; mm
20905 ; capteur   2 ; 52.24 ; mm
20918 ; capteur   3 ; 29.58 ; mm
20930 ; capteur   4 ; 33.10 ; mm
20940 ; temperature ; 28.25 ; °C
20954 ; capteur   1 ; 35.38 ; mm
20966 ; capteur   2 ; 53.18 ; mm
20978 ; capteur   3 ; 31.04 ; mm
20990 ; capteur   4 ; 33.76 ; mm
21000 ; temperature ; 28.25 ; °C
21014 ; capteur   1 ; 34.28 ; mm
21025 ; capteur   2 ; 53.76 ; mm
21038 ; capteur   3 ; 29.68 ; mm
21050 ; capteur   4 ; 32.66 ; mm
21060 ; temperature ; 28.25 ; °C
21074 ; capteur   1 ; 35.34 ; mm
21086 ; capteur   2 ; 52.54 ; mm
21098 ; capteur   3 ; 32.14 ; mm
21110 ; capteur   4 ; 33.70 ; mm
21120 ; temperature ; 28.34 ; °C
21134 ; capteur   1 ; 35.42 ; mm
21145 ; capteur   2 ; 53.00 ; mm
21157 ; capteur   3 ; 30.24 ; mm
21170 ; capteur   4 ; 31.28 ; mm
21180 ; temperature ; 28.34 ; °C
21194 ; capteur   1 ; 34.58 ; mm
21206 ; capteur   2 ; 52.38 ; mm
21218 ; capteur   3 ; 30.02 ; mm
21230 ; capteur   4 ; 30.58 ; mm
21240 ; temperature ; 28.34 ; °C
21254 ; capteur   1 ; 33.70 ; mm
21266 ; capteur   2 ; 52.28 ; mm
21277 ; capteur   3 ; 29.96 ; mm
21290 ; capteur   4 ; 33.04 ; mm
21300 ; temperature ; 28.34 ; °C
21314 ; capteur   1 ; 35.08 ; mm
21326 ; capteur   2 ; 53.58 ; mm
21338 ; capteur   3 ; 29.26 ; mm
21350 ; capteur   4 ; 30.20 ; mm
21360 ; temperature ; 28.34 ; °C
21374 ; capteur   1 ; 33.44 ; mm
21386 ; capteur   2 ; 51.96 ; mm
21397 ; capteur   3 ; 30.60 ; mm
21410 ; capteur   4 ; 31.26 ; mm
21420 ; temperature ; 28.42 ; °C
21434 ; capteur   1 ; 32.60 ; mm
21446 ; capteur   2 ; 51.48 ; mm
21458 ; capteur   3 ; 30.52 ; mm
21470 ; capteur   4 ; 31.08 ; mm
21480 ; temperature ; 28.42 ; °C
21494 ; capteur   1 ; 32.26 ; mm
21506 ; capteur   2 ; 51.86 ; mm
21518 ; capteur   3 ; 30.12 ; mm
21529 ; capteur   4 ; 31.20 ; mm
21540 ; temperature ; 28.42 ; °C
21554 ; capteur   1 ; 33.10 ; mm
21566 ; capteur   2 ; 51.38 ; mm
21578 ; capteur   3 ; 30.18 ; mm
21590 ; capteur   4 ; 30.20 ; mm
21600 ; temperature ; 28.42 ; °C
21614 ; capteur   1 ; 33.58 ; mm
21626 ; capteur   2 ; 51.84 ; mm
21638 ; capteur   3 ; 30.32 ; mm
21649 ; capteur   4 ; 31.64 ; mm
21660 ; temperature ; 28.42 ; °C
21673 ; capteur   1 ; 32.48 ; mm
21686 ; capteur   2 ; 50.86 ; mm
21698 ; capteur   3 ; 30.22 ; mm
21710 ; capteur   4 ; 28.90 ; mm
21720 ; temperature ; 28.42 ; °C
21734 ; capteur   1 ; 33.00 ; mm
21746 ; capteur   2 ; 51.72 ; mm
21758 ; capteur   3 ; 30.16 ; mm
21770 ; capteur   4 ; 28.70 ; mm
21780 ; temperature ; 28.50 ; °C
21793 ; capteur   1 ; 34.22 ; mm
21806 ; capteur   2 ; 51.06 ; mm
21818 ; capteur   3 ; 29.94 ; mm
21830 ; capteur   4 ; 30.06 ; mm
21840 ; temperature ; 28.42 ; °C
21854 ; capteur   1 ; 32.00 ; mm
21866 ; capteur   2 ; 51.08 ; mm
21878 ; capteur   3 ; 29.02 ; mm
21890 ; capteur   4 ; 30.00 ; mm
21900 ; temperature ; 28.42 ; °C
21913 ; capteur   1 ; 33.18 ; mm
21926 ; capteur   2 ; 50.82 ; mm
21938 ; capteur   3 ; 29.68 ; mm
21950 ; capteur   4 ; 29.34 ; mm
21960 ; temperature ; 28.42 ; °C
21974 ; capteur   1 ; 32.96 ; mm
21986 ; capteur   2 ; 51.08 ; mm
21998 ; capteur   3 ; 29.38 ; mm
22010 ; capteur   4 ; 30.06 ; mm
22020 ; temperature ; 28.42 ; °C
22034 ; capteur   1 ; 32.18 ; mm
22045 ; capteur   2 ; 49.92 ; mm
22058 ; capteur   3 ; 31.38 ; mm
22070 ; capteur   4 ; 29.26 ; mm
22080 ; temperature ; 28.42 ; °C
22094 ; capteur   1 ; 31.34 ; mm
22106 ; capteur   2 ; 51.18 ; mm
22118 ; capteur   3 ; 31.54 ; mm
22130 ; capteur   4 ; 30.44 ; mm
22140 ; temperature ; 28.42 ; °C
22154 ; capteur   1 ; 33.72 ; mm
22165 ; capteur   2 ; 51.16 ; mm
22178 ; capteur   3 ; 30.14 ; mm
22190 ; capteur   4 ; 29.42 ; mm
22200 ; temperature ; 28.34 ; °C
22214 ; capteur   1 ; 31.94 ; mm
22226 ; capteur   2 ; 50.06 ; mm
22238 ; capteur   3 ; 29.68 ; mm
22250 ; capteur   4 ; 30.10 ; mm
22260 ; temperature ; 28.42 ; °C
22274 ; capteur   1 ; 32.90 ; mm
22285 ; capteur   2 ; 51.02 ; mm
22297 ; capteur   3 ; 31.98 ; mm
22310 ; capteur   4 ; 28.54 ; mm
22320 ; temperature ; 28.34 ; °C
22334 ; capteur   1 ; 31.88 ; mm
22346 ; capteur   2 ; 50.06 ; mm
22358 ; capteur   3 ; 30.16 ; mm
22370 ; capteur   4 ; 29.36 ; mm
22380 ; temperature ; 28.42 ; °C
22394 ; capteur   1 ; 32.68 ; mm
22406 ; capteur   2 ; 50.10 ; mm
22417 ; capteur   3 ; 31.70 ; mm
22430 ; capteur   4 ; 29.40 ; mm
22440 ; temperature ; 28.42 ; °C
22454 ; capteur   1 ; 34.78 ; mm
22466 ; capteur   2 ; 48.54 ; mm
22478 ; capteur   3 ; 32.08 ; mm
22490 ; capteur   4 ; 29.02 ; mm
22500 ; temperature ; 28.42 ; °C
22514 ; capteur   1 ; 32.94 ; mm
22526 ; capteur   2 ; 49.96 ; mm
22537 ; capteur   3 ; 31.32 ; mm
22550 ; capteur   4 ; 28.44 ; mm
22560 ; temperature ; 28.42 ; °C
22574 ; capteur   1 ; 32.08 ; mm
22586 ; capteur   2 ; 49.44 ; mm
22598 ; capteur   3 ; 30.96 ; mm
22610 ; capteur   4 ; 30.34 ; mm
22620 ; temperature ; 28.42 ; °C
22634 ; capteur   1 ; 31.90 ; mm
22646 ; capteur   2 ; 49.62 ; mm
22658 ; capteur   3 ; 29.58 ; mm
22669 ; capteur   4 ; 30.96 ; mm
22680 ; temperature ; 28.50 ; °C
22694 ; capteur   1 ; 33.24 ; mm
22706 ; capteur   2 ; 49.92 ; mm
22718 ; capteur   3 ; 30.30 ; mm
22730 ; capteur   4 ; 30.98 ; mm
22740 ; temperature ; 28.50 ; °C
22754 ; capteur   1 ; 33.40 ; mm
22766 ; capteur   2 ; 49.00 ; mm
22778 ; capteur   3 ; 30.24 ; mm
22789 ; capteur   4 ; 31.76 ; mm
22800 ; temperature ; 28.50 ; °C
22813 ; capteur   1 ; 36.08 ; mm
22826 ; capteur   2 ; 49.34 ; mm
22838 ; capteur   3 ; 30.64 ; mm
22850 ; capteur   4 ; 30.82 ; mm
22860 ; temperature ; 28.50 ; °C
22874 ; capteur   1 ; 32.50 ; mm
22886 ; capteur   2 ; 47.74 ; mm
22898 ; capteur   3 ; 31.16 ; mm
22909 ; capteur   4 ; 29.54 ; mm
22920 ; temperature ; 28.59 ; °C
22933 ; capteur   1 ; 33.24 ; mm
22946 ; capteur   2 ; 48.94 ; mm
22958 ; capteur   3 ; 29.42 ; mm
22970 ; capteur   4 ; 29.06 ; mm
22980 ; temperature ; 28.59 ; °C
22994 ; capteur   1 ; 32.40 ; mm
23006 ; capteur   2 ; 48.80 ; mm
23018 ; capteur   3 ; 29.76 ; mm
23030 ; capteur   4 ; 30.06 ; mm
23040 ; temperature ; 28.59 ; °C
23053 ; capteur   1 ; 32.72 ; mm
23066 ; capteur   2 ; 48.96 ; mm
23078 ; capteur   3 ; 30.08 ; mm
23090 ; capteur   4 ; 29.18 ; mm
23100 ; temperature ; 28.67 ; °C
23114 ; capteur   1 ; 33.20 ; mm
23126 ; capteur   2 ; 47.76 ; mm
23138 ; capteur   3 ; 28.58 ; mm
23150 ; capteur   4 ; 28.74 ; mm
23160 ; temperature ; 28.67 ; °C
23174 ; capteur   1 ; 34.08 ; mm
23185 ; capteur   2 ; 47.90 ; mm
23198 ; capteur   3 ; 28.88 ; mm
23210 ; capteur   4 ; 27.14 ; mm
23220 ; temperature ; 28.67 ; °C
23234 ; capteur   1 ; 31.08 ; mm
23246 ; capteur   2 ; 48.22 ; mm
23258 ; capteur   3 ; 29.88 ; mm
23270 ; capteur   4 ; 28.26 ; mm
23280 ; temperature ; 28.76 ; °C
23294 ; capteur   1 ; 32.86 ; mm
23305 ; capteur   2 ; 48.18 ; mm
23318 ; capteur   3 ; 29.28 ; mm
23330 ; capteur   4 ; 27.98 ; mm
23340 ; temperature ; 28.76 ; °C
23354 ; capteur   1 ; 34.46 ; mm
23366 ; capteur   2 ; 49.26 ; mm
23378 ; capteur   3 ; 29.70 ; mm
23390 ; capteur   4 ; 25.94 ; mm
23400 ; temperature ; 28.76 ; °C
23414 ; capteur   1 ; 32.32 ; mm
23425 ; capteur   2 ; 47.54 ; mm
23437 ; capteur   3 ; 27.40 ; mm
23450 ; capteur   4 ; 26.18 ; mm
23460 ; temperature ; 28.84 ; °C
23474 ; capteur   1 ; 33.08 ; mm
23486 ; capteur   2 ; 47.16 ; mm
23498 ; capteur   3 ; 29.24 ; mm
23510 ; capteur   4 ; 27.32 ; mm
23520 ; temperature ; 28.84 ; °C
23534 ; capteur   1 ; 33.28 ; mm
23546 ; capteur   2 ; 48.18 ; mm
23557 ; capteur   3 ; 29.34 ; mm
23570 ; capteur   4 ; 26.72 ; mm
23580 ; temperature ; 28.92 ; °C
23594 ; capteur   1 ; 32.46 ; mm
23606 ; capteur   2 ; 48.18 ; mm
23618 ; capteur   3 ; 29.90 ; mm
23630 ; capteur   4 ; 26.98 ; mm
23640 ; temperature ; 28.92 ; °C
23654 ; capteur   1 ; 32.28 ; mm
23666 ; capteur   2 ; 47.78 ; mm
23677 ; capteur   3 ; 30.48 ; mm
23690 ; capteur   4 ; 26.68 ; mm
23700 ; temperature ; 28.92 ; °C
23714 ; capteur   1 ; 33.12 ; mm
23726 ; capteur   2 ; 48.00 ; mm
23738 ; capteur   3 ; 27.60 ; mm
23750 ; capteur   4 ; 26.46 ; mm
23760 ; temperature ; 29.01 ; °C
23774 ; capteur   1 ; 34.74 ; mm
23786 ; capteur   2 ; 48.68 ; mm
23798 ; capteur   3 ; 28.80 ; mm
23809 ; capteur   4 ; 25.52 ; mm
23820 ; temperature ; 29.01 ; °C
23834 ; capteur   1 ; 33.42 ; mm
23846 ; capteur   2 ; 46.38 ; mm
23858 ; capteur   3 ; 28.04 ; mm
23870 ; capteur   4 ; 24.90 ; mm
23880 ; temperature ; 29.09 ; °C
23894 ; capteur   1 ; 35.76 ; mm
23906 ; capteur   2 ; 47.40 ; mm
23918 ; capteur   3 ; 27.44 ; mm
23929 ; capteur   4 ; 25.94 ; mm
23940 ; temperature ; 29.09 ; °C
23953 ; capteur   1 ; 32.86 ; mm
23966 ; capteur   2 ; 47.66 ; mm
23978 ; capteur   3 ; 28.22 ; mm
23990 ; capteur   4 ; 25.08 ; mm
24000 ; temperature ; 29.09 ; °C
24014 ; capteur   1 ; 35.68 ; mm
24026 ; capteur   2 ; 49.00 ; mm
24038 ; capteur   3 ; 28.12 ; mm
24049 ; capteur   4 ; 25.40 ; mm
24060 ; temperature ; 29.18 ; °C
24073 ; capteur   1 ; 34.90 ; mm
24086 ; capteur   2 ; 48.68 ; mm
24098 ; capteur   3 ; 27.98 ; mm
24110 ; capteur   4 ; 25.76 ; mm
24120 ; temperature ; 29.18 ; °C
24134 ; capteur   1 ; 36.14 ; mm
24146 ; capteur   2 ; 48.64 ; mm
24158 ; capteur   3 ; 27.88 ; mm
24170 ; capteur   4 ; 25.20 ; mm
24180 ; temperature ; 29.26 ; °C
24193 ; capteur   1 ; 36.06 ; mm
24206 ; capteur   2 ; 48.10 ; mm
24218 ; capteur   3 ; 27.72 ; mm
24230 ; capteur   4 ; 25.12 ; mm
24240 ; temperature ; 29.26 ; °C
24254 ; capteur   1 ; 35.78 ; mm
24266 ; capteur   2 ; 48.28 ; mm
24278 ; capteur   3 ; 26.92 ; mm
24290 ; capteur   4 ; 23.56 ; mm
24300 ; temperature ; 29.26 ; °C
24314 ; capteur   1 ; 35.76 ; mm
24325 ; capteur   2 ; 47.90 ; mm
24338 ; capteur   3 ; 28.14 ; mm
24350 ; capteur   4 ; 24.80 ; mm
24360 ; temperature ; 29.35 ; °C
24374 ; capteur   1 ; 34.48 ; mm
24386 ; capteur   2 ; 46.74 ; mm
24398 ; capteur   3 ; 27.02 ; mm
